varying_param_name,varying_param_value,density_method,RMSE,RW-RMSE,SERA,DW-RMSE,DW-SERA
alpha,0.428028028028028,denseweight,2.2739825925057175,2.95285468141534,2583.4150440425524,3.0275640875067946,3429.8295352962537
alpha,0.43093093093093093,relevance,2.257060406775032,2.8648026627814347,2431.849445284406,2.938255976722072,3296.3557803198046
alpha,0.43093093093093093,denseweight,2.2424836924161444,2.921946624602635,2529.583828270007,2.9922823022970975,3338.206661766445
alpha,0.4338338338338338,relevance,2.2713679497680395,2.9395326017964445,2560.165838950837,3.011201964673197,3389.2293621809054
alpha,0.4338338338338338,denseweight,2.2789812702499916,2.9408603091399375,2562.5408918652183,3.0056878376681158,3404.3037942470296
alpha,0.43673673673673674,relevance,2.286124265229497,2.9534495210236082,2584.655898765767,3.023822655584167,3429.1971998248678
alpha,0.43673673673673674,denseweight,2.279310082636736,2.92884877291908,2541.806966340009,3.0174626593837295,3420.3085412757937
alpha,0.4396396396396396,relevance,2.3116661999715946,2.9591406935733153,2594.512993980284,3.036257382041874,3467.91217235396
alpha,0.4396396396396396,denseweight,2.2950617012523042,2.963533751938863,2602.6483990030533,3.0467120140713324,3495.7745029507605
alpha,0.44254254254254255,relevance,2.2942501272302005,2.9938463557710864,2655.446788731704,3.0591857113676215,3452.679256740393
alpha,0.44254254254254255,denseweight,2.255600185936727,2.9339703427298254,2550.5238235089496,3.00688456447107,3366.114298898498
alpha,0.4454454454454454,relevance,2.2841555380255762,2.9377304004319322,2557.409338195663,3.0199301038052897,3433.316038021978
alpha,0.4454454454454454,denseweight,2.2667014380529444,2.9520792407993497,2582.492204653531,3.015813499316105,3406.7647765180004
alpha,0.44834834834834836,relevance,2.2537492681695688,2.9141346507935917,2516.1224671564737,2.982284538353412,3320.347652691952
alpha,0.44834834834834836,denseweight,2.2497142309742513,2.9388095626486934,2558.766262997727,3.014785509906045,3373.048939758719
alpha,0.4512512512512512,relevance,2.241872595389732,2.89984820027739,2491.5043230641295,2.975616269114351,3298.2473408301616
alpha,0.4512512512512512,denseweight,2.2761832826129083,2.9687522652321743,2611.6006361533487,3.038976538906572,3452.8961638433466
alpha,0.45415415415415417,relevance,2.2792834752234707,2.926303047830599,2536.9296435510378,3.0139736624083335,3419.0495676177193
alpha,0.45415415415415417,denseweight,2.2819236220721493,2.9530757746254723,2583.6313268434014,3.030134282558353,3422.8995657265327
alpha,0.457057057057057,relevance,2.2517301887789274,2.922214214413729,2530.1922946252485,2.9998138544821815,3329.6286615879208
alpha,0.457057057057057,denseweight,2.2488519717669027,2.9230757637160076,2531.744222086005,2.9898019446702757,3336.5229342908615
alpha,0.45995995995996,relevance,2.2500263577394755,2.8977181453954612,2487.659954170954,2.9702693686233443,3323.3359519751857
alpha,0.45995995995996,denseweight,2.271501234450065,2.938296677323797,2557.898191528431,3.0123691007694187,3412.9150579763714
alpha,0.4628628628628628,relevance,2.250115903766631,2.92137410425218,2528.8264470238496,2.992031607068971,3319.803065783722
alpha,0.4628628628628628,denseweight,2.2757679454691275,2.971413995236029,2615.6995317904502,3.044330195794004,3424.934423724752
alpha,0.4657657657657658,relevance,2.226783273931864,2.858449738011486,2420.7606484527887,2.935774214171266,3228.8063052446796
alpha,0.4657657657657658,denseweight,2.249196063814213,2.932501568465011,2547.81052514579,3.0122324841844406,3367.585212045871
alpha,0.46866866866866863,relevance,2.2873394238774485,2.8797561245108847,2457.1093055297915,2.9709906265889536,3317.286000830927
alpha,0.46866866866866863,denseweight,2.287182457755548,2.9852663072057752,2640.4684780711573,3.0509903185338603,3498.137613266402
alpha,0.4715715715715716,relevance,2.255249103809653,2.9205124831516778,2527.227852027584,2.99474410574849,3337.105809609483
alpha,0.4715715715715716,denseweight,2.2920143987575172,2.9613907190582385,2598.094470444996,3.029271813454468,3430.536189463181
alpha,0.47447447447447444,relevance,2.2577005370025987,2.884210017024782,2464.9728046307223,2.971592773322287,3317.87075649765
alpha,0.47447447447447444,denseweight,2.2628101782593,2.903217878234586,2497.3220824428263,2.973413197673327,3344.2606093548893
alpha,0.4773773773773774,relevance,2.2802477971255497,2.912834188577141,2514.110127492768,2.994472037584977,3382.5337198201223
alpha,0.4773773773773774,denseweight,2.263985297275522,2.916927318834017,2521.26220580237,2.988802647315553,3343.9125871395077
alpha,0.48028028028028025,relevance,2.2726716372620057,2.93741850783438,2556.645864896146,3.006832687186748,3368.484328631076
alpha,0.48028028028028025,denseweight,2.2593571758441158,2.951355042997469,2581.0271558953114,3.021577030779436,3401.362487790608
alpha,0.4831831831831832,relevance,2.2609119954774575,2.9292933691961136,2542.4988811124836,3.0011873488784175,3371.1085361812557
alpha,0.4831831831831832,denseweight,2.250911242353723,2.9281172990521878,2540.203987291575,2.9848573481991036,3355.364678068639
alpha,0.48608608608608606,relevance,2.2416071707460894,2.877901218224542,2453.913288889463,2.957087310405042,3294.81703784382
alpha,0.48608608608608606,denseweight,2.3005852779033193,2.9918421529649866,2651.9900376900864,3.0622674623189394,3499.309172608377
alpha,0.488988988988989,relevance,2.2716067829150606,2.9167379607169948,2520.7055869460355,2.991922637695125,3359.086049484555
alpha,0.488988988988989,denseweight,2.2480288226655807,2.941895301620958,2564.304765541645,3.0087254208466914,3352.1269901414325
alpha,0.49189189189189186,relevance,2.249563644797233,2.9082209369632377,2506.0153359129617,2.9923027077691136,3328.850792212927
alpha,0.49189189189189186,denseweight,2.3005076369891593,2.998279670947822,2663.8021801887053,3.0539735829838914,3497.4442942520154
alpha,0.4947947947947948,relevance,2.288336913524634,2.9618276429574784,2599.404546586507,3.0410480848991974,3454.0697334725533
alpha,0.4947947947947948,denseweight,2.2949995560114633,2.9917267340476146,2651.9622919412045,3.05872702567219,3523.2686787644507
alpha,0.49769769769769767,relevance,2.245175825340113,2.8625006625568226,2428.073340965382,2.943996254454277,3266.661593783775
alpha,0.49769769769769767,denseweight,2.25791071816214,2.8905117422532074,2475.6075127759623,2.9741222738061595,3322.796427539203
alpha,0.5006006006006006,relevance,2.2718258565590492,2.8741155523049664,2447.467286265915,2.970918293835683,3327.365189701342
alpha,0.5006006006006006,denseweight,2.247521340208922,2.9238378942021175,2532.8358288063605,2.993686808007654,3323.2868650864184
alpha,0.5035035035035035,relevance,2.2636142555079504,2.8805984520601715,2458.7541984867257,2.965301076973886,3322.374604198127
alpha,0.5035035035035035,denseweight,2.2612952029057505,2.965972126911142,2606.913889848942,3.0412145525255614,3431.050500030595
alpha,0.5064064064064064,relevance,2.239872390682203,2.8357514097104652,2382.566769456697,2.9205695188772687,3231.687309143376
alpha,0.5064064064064064,denseweight,2.2883086389872145,2.9803016534240445,2631.7159656879585,3.0363857979052273,3464.2076933289513
alpha,0.5093093093093093,relevance,2.227697766406535,2.879302206742184,2456.579666573698,2.9530199646928117,3235.19868449163
alpha,0.5093093093093093,denseweight,2.2255071895692824,2.898784886867021,2489.727282808666,2.958562676674447,3278.1760205772907
alpha,0.5122122122122122,relevance,2.286168502472192,2.935463867753023,2553.083680200821,3.0144969127921737,3383.119635946605
alpha,0.5122122122122122,denseweight,2.2929181445892715,2.9701076645124576,2613.686335833518,3.043355559293777,3478.4780367512612
alpha,0.5151151151151151,relevance,2.269530029590872,2.922945717444309,2531.3072184333655,2.985490120475332,3329.4749120600427
alpha,0.5151151151151151,denseweight,2.2421695256305303,2.856543516235932,2417.635815427449,2.9356904387404983,3244.0217369885563
alpha,0.5180180180180181,relevance,2.273432029222659,2.9096713371729193,2508.3372536819284,2.9931947043889915,3350.0318647919
alpha,0.5180180180180181,denseweight,2.2747041655232634,2.936942131338168,2555.470242319677,3.008416052997112,3380.29467863731
alpha,0.5209209209209209,relevance,2.265168296012357,2.903776713249379,2498.3719192510994,2.989179304751966,3364.4817785299124
alpha,0.5209209209209209,denseweight,2.265601949686776,2.926741402608324,2537.983778326727,3.0059029777474353,3359.990207192151
alpha,0.5238238238238239,relevance,2.2889828331222923,2.916538635237336,2520.4009637025765,3.0068544639224744,3383.5775891754934
alpha,0.5238238238238239,denseweight,2.2528008248030824,2.9104669871030047,2509.7702466428495,2.983499953394839,3311.0356184431116
alpha,0.5267267267267267,relevance,2.2530955357198423,2.884498253406009,2465.2090779151827,2.9610485655309997,3301.191589859705
alpha,0.5267267267267267,denseweight,2.251069256451987,2.916714837832965,2520.60141238503,2.9782169447162348,3336.650871435121
alpha,0.5296296296296297,relevance,2.281810134316901,2.92890533207156,2541.9770202982704,3.003596864317031,3405.4686430323304
alpha,0.5296296296296297,denseweight,2.3062760450397506,2.9706044438318755,2614.5515415063796,3.0442210970802597,3473.7138359497094
alpha,0.5325325325325325,relevance,2.251486031458353,2.885739999983082,2467.680782961012,2.9530512946710505,3301.1749423040546
alpha,0.5325325325325325,denseweight,2.282660850209578,2.9672526814071656,2608.6875567105344,3.041876333196634,3449.827528416158
alpha,0.5354354354354354,relevance,2.287343837862261,2.906887901584228,2503.655974922843,2.9884395608550487,3381.795962903555
alpha,0.5354354354354354,denseweight,2.295000390725623,2.977318000887349,2626.6410111701584,3.0522517385135846,3473.7091596930522
alpha,0.5383383383383383,relevance,2.3067589881259125,2.9683171512229984,2610.850217255347,3.0417886623700228,3487.6180141935765
alpha,0.5383383383383383,denseweight,2.2591863047078036,2.92385642294707,2532.8889413597376,2.9918744635571484,3343.6327893142284
alpha,0.5412412412412412,relevance,2.25988739671154,2.898970470999489,2489.965706866096,2.9805417908722114,3335.9701868464285
alpha,0.5412412412412412,denseweight,2.2740544608689253,2.9406969281727813,2562.511556865026,3.012142649065566,3428.847442754668
alpha,0.5441441441441441,relevance,2.246088526256813,2.872634360206432,2445.029652622778,2.9460947938877444,3262.6681777817903
alpha,0.5441441441441441,denseweight,2.2424848679885088,2.9037414135979094,2498.2086401953197,2.9711320773620886,3300.8695972225914
alpha,0.547047047047047,relevance,2.2422742111418343,2.8946168739860276,2482.8502946537137,2.963810907944182,3302.0413957432625
alpha,0.547047047047047,denseweight,2.26023062453357,2.93595725606055,2553.8384014399044,3.0129411482775486,3375.5277742695603
alpha,0.54994994994995,relevance,2.2691463776990126,2.9198083700942594,2525.6627872742574,2.988623207573896,3350.373397357057
alpha,0.54994994994995,denseweight,2.2857966491679633,2.949160466296805,2576.7492495064175,3.0323614921715163,3450.9866460775806
alpha,0.5528528528528528,relevance,2.260367230702673,2.8622289598463904,2427.024660682912,2.946305138480331,3280.3278527166144
alpha,0.5528528528528528,denseweight,2.244344005413059,2.9109659316314644,2510.5414573830703,2.9806299216921146,3311.188124815336
alpha,0.5557557557557558,relevance,2.2766287956042737,2.9046694638829087,2499.828260674393,2.987214017391092,3380.1926326622056
alpha,0.5557557557557558,denseweight,2.264955158766498,2.966801552200152,2607.9325134517458,3.030311196136535,3406.6682745591897
alpha,0.5586586586586586,relevance,2.242534283851899,2.8413405932249347,2391.7476095373486,2.9226993870296103,3229.142533161394
alpha,0.5586586586586586,denseweight,2.228345829392515,2.919530426970017,2525.3951732549767,2.978392107366854,3287.907209397882
alpha,0.5615615615615616,relevance,2.291420116401215,2.9500934255628084,2578.6741546882677,3.0222100763915276,3442.4117559411643
alpha,0.5615615615615616,denseweight,2.262071510792129,2.9666907141125773,2607.8231485189654,3.0213429631280926,3399.506667189798
alpha,0.5644644644644644,relevance,2.295138101159302,2.9040314515699626,2498.892550531625,2.9815215405902964,3396.4625635135585
alpha,0.5644644644644644,denseweight,2.287674764673054,2.9937491441686723,2655.542944425737,3.059080036449543,3479.945443058947
alpha,0.5673673673673674,relevance,2.26184097064331,2.8766573546067176,2451.87858060244,2.963033675888151,3317.4284232457803
alpha,0.5673673673673674,denseweight,2.261597237707217,2.935161383067358,2552.7318949897713,3.004238598544966,3397.71339660926
alpha,0.5702702702702702,relevance,2.2740774015255956,2.866997093409511,2435.518239265428,2.93874012931769,3287.2692858888963
alpha,0.5702702702702702,denseweight,2.3144501813849074,3.0459059076800883,2748.5501765675963,3.115761598213176,3605.748676632741
alpha,0.5731731731731732,relevance,2.3067777453737768,2.893286294867248,2480.315113715529,2.9712426069948425,3368.322435941167
alpha,0.5731731731731732,denseweight,2.289686389342869,3.0034622624923335,2672.8138087316033,3.063921243042507,3507.4928562053524
alpha,0.576076076076076,relevance,2.252835300390298,2.884980192991957,2465.929928691159,2.9665557875289443,3274.6822491622866
alpha,0.576076076076076,denseweight,2.295058497030449,2.9795019245899943,2630.1288076404835,3.049605188630801,3475.7676688723295
alpha,0.578978978978979,relevance,2.264809523395546,2.888431599916683,2471.885859404273,2.9713543529838637,3305.2777841015786
alpha,0.578978978978979,denseweight,2.2545850632666813,2.8961155903153046,2485.1325684176563,2.9583265238483656,3309.173085835032
alpha,0.5818818818818818,relevance,2.2696572047777357,2.910252435822089,2509.45432125644,2.9997243564581386,3383.8357966996855
alpha,0.5818818818818818,denseweight,2.2734997132690804,2.9101208191001398,2509.1382440296147,2.982922915946016,3359.8115290056967
alpha,0.5847847847847848,relevance,2.2433843307210113,2.8631297818535257,2428.9292540300094,2.9436232219678193,3261.682658468964
alpha,0.5847847847847848,denseweight,2.2729546000013463,2.9226198223658417,2531.1582454403115,2.9907856142102593,3377.195136512025
alpha,0.5876876876876876,relevance,2.2536768507170395,2.8921195163293363,2478.29007291112,2.9675726141882004,3301.838829782259
alpha,0.5876876876876876,denseweight,2.2672351562963504,2.9501054380516956,2578.741417301628,3.017782519353677,3412.747737566971
alpha,0.5905905905905906,relevance,2.2865882146013554,2.8674097738480726,2436.37000694035,2.957789573248982,3329.060200701142
alpha,0.5905905905905906,denseweight,2.2823013971197166,2.9297387729371613,2543.2558424417703,3.005080771911377,3415.6633428570426
alpha,0.5934934934934935,relevance,2.264616658713872,2.8752440024379404,2449.1905951392546,2.9508603519741166,3273.4338971489196
alpha,0.5934934934934935,denseweight,2.2447191955893198,2.9106575542222903,2510.2015060513977,2.9859760704979994,3320.8827635260504
alpha,0.5963963963963964,relevance,2.2504072652921616,2.872662451603389,2444.9015484266174,2.959783259341693,3282.698157030285
alpha,0.5963963963963964,denseweight,2.2534243148911948,2.8887213404401826,2472.4499863758037,2.9591138454843127,3309.1258641508475
alpha,0.5992992992992993,relevance,2.253213808706028,2.908870115929433,2506.8386983718883,2.985317169926118,3326.7231187711945
alpha,0.5992992992992993,denseweight,2.232666226293695,2.871612445593659,2442.777065381905,2.936233877908824,3231.1024866934745
alpha,0.6022022022022021,relevance,2.269050619517025,2.8783709368461454,2454.552383808417,2.96995236500565,3315.588107981438
alpha,0.6022022022022021,denseweight,2.2438618255118143,2.9120747380076355,2512.626702266322,2.9828115244754714,3338.4414944759274
alpha,0.6051051051051051,relevance,2.2657555888845358,2.935104085492512,2552.570652853787,3.0116313082944965,3375.965560457193
